name,lat,long,date,country_region,province_state,confirmed,death,recovered,timestamp,zdata,fatality
Afghanistan,33.0,65.0,2020-01-22,Afghanistan,0,0.0,0.0,0.0,1579651200,18.0,0.0
Afghanistan,33.0,65.0,2020-01-23,Afghanistan,0,0.0,0.0,0.0,1579737600,21.45,0.0
Afghanistan,33.0,65.0,2020-01-24,Afghanistan,0,0.0,0.0,0.0,1579824000,24.9,0.0
Afghanistan,33.0,65.0,2020-01-25,Afghanistan,0,0.0,0.0,0.0,1579910400,28.35,0.0
Afghanistan,33.0,65.0,2020-01-26,Afghanistan,0,0.0,0.0,0.0,1579996800,31.8,0.0
Afghanistan,33.0,65.0,2020-01-27,Afghanistan,0,0.0,0.0,0.0,1580083200,35.25,0.0
Afghanistan,33.0,65.0,2020-01-28,Afghanistan,0,0.0,0.0,0.0,1580169600,38.7,0.0
Afghanistan,33.0,65.0,2020-01-29,Afghanistan,0,0.0,0.0,0.0,1580256000,42.150000000000006,0.0
Afghanistan,33.0,65.0,2020-01-30,Afghanistan,0,0.0,0.0,0.0,1580342400,45.6,0.0
Afghanistan,33.0,65.0,2020-01-31,Afghanistan,0,0.0,0.0,0.0,1580428800,49.05,0.0
Afghanistan,33.0,65.0,2020-02-01,Afghanistan,0,0.0,0.0,0.0,1580515200,52.5,0.0
Afghanistan,33.0,65.0,2020-02-02,Afghanistan,0,0.0,0.0,0.0,1580601600,55.95,0.0
Afghanistan,33.0,65.0,2020-02-03,Afghanistan,0,0.0,0.0,0.0,1580688000,59.400000000000006,0.0
Afghanistan,33.0,65.0,2020-02-04,Afghanistan,0,0.0,0.0,0.0,1580774400,62.85,0.0
Afghanistan,33.0,65.0,2020-02-05,Afghanistan,0,0.0,0.0,0.0,1580860800,66.30000000000001,0.0
Afghanistan,33.0,65.0,2020-02-06,Afghanistan,0,0.0,0.0,0.0,1580947200,69.75,0.0
Afghanistan,33.0,65.0,2020-02-07,Afghanistan,0,0.0,0.0,0.0,1581033600,73.2,0.0
Afghanistan,33.0,65.0,2020-02-08,Afghanistan,0,0.0,0.0,0.0,1581120000,76.65,0.0
Afghanistan,33.0,65.0,2020-02-09,Afghanistan,0,0.0,0.0,0.0,1581206400,80.1,0.0
Afghanistan,33.0,65.0,2020-02-10,Afghanistan,0,0.0,0.0,0.0,1581292800,83.55,0.0
Afghanistan,33.0,65.0,2020-02-11,Afghanistan,0,0.0,0.0,0.0,1581379200,87.0,0.0
Afghanistan,33.0,65.0,2020-02-12,Afghanistan,0,0.0,0.0,0.0,1581465600,90.45,0.0
Afghanistan,33.0,65.0,2020-02-13,Afghanistan,0,0.0,0.0,0.0,1581552000,93.9,0.0
Afghanistan,33.0,65.0,2020-02-14,Afghanistan,0,0.0,0.0,0.0,1581638400,97.35000000000001,0.0
Afghanistan,33.0,65.0,2020-02-15,Afghanistan,0,0.0,0.0,0.0,1581724800,100.80000000000001,0.0
Afghanistan,33.0,65.0,2020-02-16,Afghanistan,0,0.0,0.0,0.0,1581811200,104.25,0.0
Afghanistan,33.0,65.0,2020-02-17,Afghanistan,0,0.0,0.0,0.0,1581897600,107.7,0.0
Afghanistan,33.0,65.0,2020-02-18,Afghanistan,0,0.0,0.0,0.0,1581984000,111.15,0.0
Afghanistan,33.0,65.0,2020-02-19,Afghanistan,0,0.0,0.0,0.0,1582070400,114.60000000000001,0.0
Afghanistan,33.0,65.0,2020-02-20,Afghanistan,0,0.0,0.0,0.0,1582156800,118.05000000000001,0.0
Afghanistan,33.0,65.0,2020-02-21,Afghanistan,0,0.0,0.0,0.0,1582243200,121.5,0.0
Afghanistan,33.0,65.0,2020-02-22,Afghanistan,0,0.0,0.0,0.0,1582329600,124.95,0.0
Afghanistan,33.0,65.0,2020-02-23,Afghanistan,0,0.0,0.0,0.0,1582416000,128.4,0.0
Afghanistan,33.0,65.0,2020-02-24,Afghanistan,0,1.0,0.0,0.0,1582502400,131.85000000000002,0.0
Afghanistan,33.0,65.0,2020-02-25,Afghanistan,0,0.0,0.0,0.0,1582588800,135.3,0.0
Afghanistan,33.0,65.0,2020-02-26,Afghanistan,0,0.0,0.0,0.0,1582675200,138.75,0.0
Afghanistan,33.0,65.0,2020-02-27,Afghanistan,0,0.0,0.0,0.0,1582761600,142.2,0.0
Afghanistan,33.0,65.0,2020-02-28,Afghanistan,0,0.0,0.0,0.0,1582848000,145.65,0.0
Afghanistan,33.0,65.0,2020-02-29,Afghanistan,0,0.0,0.0,0.0,1582934400,149.1,0.0
Afghanistan,33.0,65.0,2020-03-01,Afghanistan,0,0.0,0.0,0.0,1583020800,152.55,0.0
Afghanistan,33.0,65.0,2020-03-02,Afghanistan,0,0.0,0.0,0.0,1583107200,156.0,0.0
Afghanistan,33.0,65.0,2020-03-03,Afghanistan,0,0.0,0.0,0.0,1583193600,159.45000000000002,0.0
Afghanistan,33.0,65.0,2020-03-04,Afghanistan,0,0.0,0.0,0.0,1583280000,162.9,0.0
Afghanistan,33.0,65.0,2020-03-05,Afghanistan,0,0.0,0.0,0.0,1583366400,166.35,0.0
Afghanistan,33.0,65.0,2020-03-06,Afghanistan,0,0.0,0.0,0.0,1583452800,169.8,0.0
Afghanistan,33.0,65.0,2020-03-07,Afghanistan,0,0.0,0.0,0.0,1583539200,173.25,0.0
Afghanistan,33.0,65.0,2020-03-08,Afghanistan,0,3.0,0.0,0.0,1583625600,176.70000000000002,0.0
Afghanistan,33.0,65.0,2020-03-09,Afghanistan,0,0.0,0.0,0.0,1583712000,180.15,0.0
Afghanistan,33.0,65.0,2020-03-10,Afghanistan,0,1.0,0.0,0.0,1583798400,183.60000000000002,0.0
Afghanistan,33.0,65.0,2020-03-11,Afghanistan,0,2.0,0.0,0.0,1583884800,187.05,0.0
Afghanistan,33.0,65.0,2020-03-12,Afghanistan,0,0.0,0.0,0.0,1583971200,190.5,0.0
Afghanistan,33.0,65.0,2020-03-13,Afghanistan,0,0.0,0.0,0.0,1584057600,193.95000000000002,0.0
Afghanistan,33.0,65.0,2020-03-14,Afghanistan,0,4.0,0.0,0.0,1584144000,197.4,0.0
Afghanistan,33.0,65.0,2020-03-15,Afghanistan,0,5.0,0.0,0.0,1584230400,200.85000000000002,0.0
Afghanistan,33.0,65.0,2020-03-16,Afghanistan,0,5.0,0.0,1.0,1584316800,204.3,0.0
Afghanistan,33.0,65.0,2020-03-17,Afghanistan,0,1.0,0.0,0.0,1584403200,207.75,0.0
Afghanistan,33.0,65.0,2020-03-18,Afghanistan,0,0.0,0.0,0.0,1584489600,211.20000000000002,0.0
Afghanistan,33.0,65.0,2020-03-19,Afghanistan,0,0.0,0.0,0.0,1584576000,214.65,0.0
Afghanistan,33.0,65.0,2020-03-20,Afghanistan,0,2.0,0.0,0.0,1584662400,218.10000000000002,0.0
Afghanistan,33.0,65.0,2020-03-21,Afghanistan,0,0.0,0.0,0.0,1584748800,221.55,0.0
Afghanistan,33.0,65.0,2020-03-22,Afghanistan,0,16.0,1.0,0.0,1584835200,225.0,0.0625
Afghanistan,33.0,65.0,2020-03-23,Afghanistan,0,0.0,0.0,0.0,1584921600,228.45000000000002,0.0
Afghanistan,33.0,65.0,2020-03-24,Afghanistan,0,34.0,0.0,0.0,1585008000,231.9,0.0
Afghanistan,33.0,65.0,2020-03-25,Afghanistan,0,10.0,1.0,1.0,1585094400,235.35000000000002,0.1
Afghanistan,33.0,65.0,2020-03-26,Afghanistan,0,10.0,2.0,0.0,1585180800,238.8,0.2
Afghanistan,33.0,65.0,2020-03-27,Afghanistan,0,16.0,0.0,0.0,1585267200,242.25,0.0
Afghanistan,33.0,65.0,2020-03-28,Afghanistan,0,0.0,0.0,0.0,1585353600,245.70000000000002,0.0
Afghanistan,33.0,65.0,2020-03-29,Afghanistan,0,10.0,0.0,0.0,1585440000,249.15,0.0
Afghanistan,33.0,65.0,2020-03-30,Afghanistan,0,50.0,0.0,0.0,1585526400,252.60000000000002,0.0
Afghanistan,33.0,65.0,2020-03-31,Afghanistan,0,4.0,0.0,3.0,1585612800,256.05,0.0
Afghanistan,33.0,65.0,2020-04-01,Afghanistan,0,63.0,0.0,0.0,1585699200,259.5,0.0
Afghanistan,33.0,65.0,2020-04-02,Afghanistan,0,36.0,2.0,5.0,1585785600,262.95000000000005,0.05555555555555555
Afghanistan,33.0,65.0,2020-04-03,Afghanistan,0,8.0,0.0,0.0,1585872000,266.4,0.0
Afghanistan,33.0,65.0,2020-04-04,Afghanistan,0,18.0,1.0,0.0,1585958400,269.85,0.05555555555555555
Afghanistan,33.0,65.0,2020-04-05,Afghanistan,0,50.0,0.0,5.0,1586044800,273.3,0.0
Afghanistan,33.0,65.0,2020-04-06,Afghanistan,0,18.0,4.0,3.0,1586131200,276.75,0.2222222222222222
Afghanistan,33.0,65.0,2020-04-07,Afghanistan,0,56.0,3.0,0.0,1586217600,280.2,0.05357142857142857
Albania,41.1533,20.1683,2020-01-22,Albania,0,0.0,0.0,0.0,1579651200,18.0,0.0
Albania,41.1533,20.1683,2020-01-23,Albania,0,0.0,0.0,0.0,1579737600,21.45,0.0
Albania,41.1533,20.1683,2020-01-24,Albania,0,0.0,0.0,0.0,1579824000,24.9,0.0
Albania,41.1533,20.1683,2020-01-25,Albania,0,0.0,0.0,0.0,1579910400,28.35,0.0
Albania,41.1533,20.1683,2020-01-26,Albania,0,0.0,0.0,0.0,1579996800,31.8,0.0
Albania,41.1533,20.1683,2020-01-27,Albania,0,0.0,0.0,0.0,1580083200,35.25,0.0
Albania,41.1533,20.1683,2020-01-28,Albania,0,0.0,0.0,0.0,1580169600,38.7,0.0
Albania,41.1533,20.1683,2020-01-29,Albania,0,0.0,0.0,0.0,1580256000,42.150000000000006,0.0
Albania,41.1533,20.1683,2020-01-30,Albania,0,0.0,0.0,0.0,1580342400,45.6,0.0
Albania,41.1533,20.1683,2020-01-31,Albania,0,0.0,0.0,0.0,1580428800,49.05,0.0
Albania,41.1533,20.1683,2020-02-01,Albania,0,0.0,0.0,0.0,1580515200,52.5,0.0
Albania,41.1533,20.1683,2020-02-02,Albania,0,0.0,0.0,0.0,1580601600,55.95,0.0
Albania,41.1533,20.1683,2020-02-03,Albania,0,0.0,0.0,0.0,1580688000,59.400000000000006,0.0
Albania,41.1533,20.1683,2020-02-04,Albania,0,0.0,0.0,0.0,1580774400,62.85,0.0
Albania,41.1533,20.1683,2020-02-05,Albania,0,0.0,0.0,0.0,1580860800,66.30000000000001,0.0
Albania,41.1533,20.1683,2020-02-06,Albania,0,0.0,0.0,0.0,1580947200,69.75,0.0
Albania,41.1533,20.1683,2020-02-07,Albania,0,0.0,0.0,0.0,1581033600,73.2,0.0
Albania,41.1533,20.1683,2020-02-08,Albania,0,0.0,0.0,0.0,1581120000,76.65,0.0
Albania,41.1533,20.1683,2020-02-09,Albania,0,0.0,0.0,0.0,1581206400,80.1,0.0
Albania,41.1533,20.1683,2020-02-10,Albania,0,0.0,0.0,0.0,1581292800,83.55,0.0
Albania,41.1533,20.1683,2020-02-11,Albania,0,0.0,0.0,0.0,1581379200,87.0,0.0
Albania,41.1533,20.1683,2020-02-12,Albania,0,0.0,0.0,0.0,1581465600,90.45,0.0
Albania,41.1533,20.1683,2020-02-13,Albania,0,0.0,0.0,0.0,1581552000,93.9,0.0
Albania,41.1533,20.1683,2020-02-14,Albania,0,0.0,0.0,0.0,1581638400,97.35000000000001,0.0
Albania,41.1533,20.1683,2020-02-15,Albania,0,0.0,0.0,0.0,1581724800,100.80000000000001,0.0
Albania,41.1533,20.1683,2020-02-16,Albania,0,0.0,0.0,0.0,1581811200,104.25,0.0
Albania,41.1533,20.1683,2020-02-17,Albania,0,0.0,0.0,0.0,1581897600,107.7,0.0
Albania,41.1533,20.1683,2020-02-18,Albania,0,0.0,0.0,0.0,1581984000,111.15,0.0
Albania,41.1533,20.1683,2020-02-19,Albania,0,0.0,0.0,0.0,1582070400,114.60000000000001,0.0
Albania,41.1533,20.1683,2020-02-20,Albania,0,0.0,0.0,0.0,1582156800,118.05000000000001,0.0
Albania,41.1533,20.1683,2020-02-21,Albania,0,0.0,0.0,0.0,1582243200,121.5,0.0
Albania,41.1533,20.1683,2020-02-22,Albania,0,0.0,0.0,0.0,1582329600,124.95,0.0
Albania,41.1533,20.1683,2020-02-23,Albania,0,0.0,0.0,0.0,1582416000,128.4,0.0
Albania,41.1533,20.1683,2020-02-24,Albania,0,0.0,0.0,0.0,1582502400,131.85000000000002,0.0
Albania,41.1533,20.1683,2020-02-25,Albania,0,0.0,0.0,0.0,1582588800,135.3,0.0
Albania,41.1533,20.1683,2020-02-26,Albania,0,0.0,0.0,0.0,1582675200,138.75,0.0
Albania,41.1533,20.1683,2020-02-27,Albania,0,0.0,0.0,0.0,1582761600,142.2,0.0
Albania,41.1533,20.1683,2020-02-28,Albania,0,0.0,0.0,0.0,1582848000,145.65,0.0
Albania,41.1533,20.1683,2020-02-29,Albania,0,0.0,0.0,0.0,1582934400,149.1,0.0
Albania,41.1533,20.1683,2020-03-01,Albania,0,0.0,0.0,0.0,1583020800,152.55,0.0
Albania,41.1533,20.1683,2020-03-02,Albania,0,0.0,0.0,0.0,1583107200,156.0,0.0
Albania,41.1533,20.1683,2020-03-03,Albania,0,0.0,0.0,0.0,1583193600,159.45000000000002,0.0
Albania,41.1533,20.1683,2020-03-04,Albania,0,0.0,0.0,0.0,1583280000,162.9,0.0
Albania,41.1533,20.1683,2020-03-05,Albania,0,0.0,0.0,0.0,1583366400,166.35,0.0
Albania,41.1533,20.1683,2020-03-06,Albania,0,0.0,0.0,0.0,1583452800,169.8,0.0
Albania,41.1533,20.1683,2020-03-07,Albania,0,0.0,0.0,0.0,1583539200,173.25,0.0
Albania,41.1533,20.1683,2020-03-08,Albania,0,0.0,0.0,0.0,1583625600,176.70000000000002,0.0
Albania,41.1533,20.1683,2020-03-09,Albania,0,2.0,0.0,0.0,1583712000,180.15,0.0
Albania,41.1533,20.1683,2020-03-10,Albania,0,8.0,0.0,0.0,1583798400,183.60000000000002,0.0
Albania,41.1533,20.1683,2020-03-11,Albania,0,2.0,1.0,0.0,1583884800,187.05,0.5
Albania,41.1533,20.1683,2020-03-12,Albania,0,11.0,0.0,0.0,1583971200,190.5,0.0
Albania,41.1533,20.1683,2020-03-13,Albania,0,10.0,0.0,0.0,1584057600,193.95000000000002,0.0
Albania,41.1533,20.1683,2020-03-14,Albania,0,5.0,0.0,0.0,1584144000,197.4,0.0
Albania,41.1533,20.1683,2020-03-15,Albania,0,4.0,0.0,0.0,1584230400,200.85000000000002,0.0
Albania,41.1533,20.1683,2020-03-16,Albania,0,9.0,0.0,0.0,1584316800,204.3,0.0
Albania,41.1533,20.1683,2020-03-17,Albania,0,4.0,0.0,0.0,1584403200,207.75,0.0
Albania,41.1533,20.1683,2020-03-18,Albania,0,4.0,1.0,0.0,1584489600,211.20000000000002,0.25
Albania,41.1533,20.1683,2020-03-19,Albania,0,5.0,0.0,0.0,1584576000,214.65,0.0
Albania,41.1533,20.1683,2020-03-20,Albania,0,6.0,0.0,0.0,1584662400,218.10000000000002,0.0
Albania,41.1533,20.1683,2020-03-21,Albania,0,6.0,0.0,2.0,1584748800,221.55,0.0
Albania,41.1533,20.1683,2020-03-22,Albania,0,13.0,0.0,0.0,1584835200,225.0,0.0
Albania,41.1533,20.1683,2020-03-23,Albania,0,15.0,2.0,0.0,1584921600,228.45000000000002,0.13333333333333333
Albania,41.1533,20.1683,2020-03-24,Albania,0,19.0,1.0,8.0,1585008000,231.9,0.05263157894736842
Albania,41.1533,20.1683,2020-03-25,Albania,0,23.0,0.0,7.0,1585094400,235.35000000000002,0.0
Albania,41.1533,20.1683,2020-03-26,Albania,0,28.0,1.0,0.0,1585180800,238.8,0.03571428571428571
Albania,41.1533,20.1683,2020-03-27,Albania,0,12.0,2.0,14.0,1585267200,242.25,0.16666666666666666
Albania,41.1533,20.1683,2020-03-28,Albania,0,11.0,2.0,0.0,1585353600,245.70000000000002,0.18181818181818182
Albania,41.1533,20.1683,2020-03-29,Albania,0,15.0,0.0,2.0,1585440000,249.15,0.0
Albania,41.1533,20.1683,2020-03-30,Albania,0,11.0,1.0,11.0,1585526400,252.60000000000002,0.09090909090909091
Albania,41.1533,20.1683,2020-03-31,Albania,0,20.0,4.0,8.0,1585612800,256.05,0.2
Albania,41.1533,20.1683,2020-04-01,Albania,0,16.0,0.0,15.0,1585699200,259.5,0.0
Albania,41.1533,20.1683,2020-04-02,Albania,0,18.0,1.0,9.0,1585785600,262.95000000000005,0.05555555555555555
Albania,41.1533,20.1683,2020-04-03,Albania,0,27.0,1.0,13.0,1585872000,266.4,0.037037037037037035
Albania,41.1533,20.1683,2020-04-04,Albania,0,29.0,3.0,10.0,1585958400,269.85,0.10344827586206896
Albania,41.1533,20.1683,2020-04-05,Albania,0,28.0,0.0,5.0,1586044800,273.3,0.0
Albania,41.1533,20.1683,2020-04-06,Albania,0,16.0,1.0,12.0,1586131200,276.75,0.0625
Albania,41.1533,20.1683,2020-04-07,Albania,0,6.0,1.0,15.0,1586217600,280.2,0.16666666666666666
Algeria,28.0339,1.6596,2020-01-22,Algeria,0,0.0,0.0,0.0,1579651200,18.0,0.0
Algeria,28.0339,1.6596,2020-01-23,Algeria,0,0.0,0.0,0.0,1579737600,21.45,0.0
Algeria,28.0339,1.6596,2020-01-24,Algeria,0,0.0,0.0,0.0,1579824000,24.9,0.0
Algeria,28.0339,1.6596,2020-01-25,Algeria,0,0.0,0.0,0.0,1579910400,28.35,0.0
Algeria,28.0339,1.6596,2020-01-26,Algeria,0,0.0,0.0,0.0,1579996800,31.8,0.0
Algeria,28.0339,1.6596,2020-01-27,Algeria,0,0.0,0.0,0.0,1580083200,35.25,0.0
Algeria,28.0339,1.6596,2020-01-28,Algeria,0,0.0,0.0,0.0,1580169600,38.7,0.0
Algeria,28.0339,1.6596,2020-01-29,Algeria,0,0.0,0.0,0.0,1580256000,42.150000000000006,0.0
Algeria,28.0339,1.6596,2020-01-30,Algeria,0,0.0,0.0,0.0,1580342400,45.6,0.0
Algeria,28.0339,1.6596,2020-01-31,Algeria,0,0.0,0.0,0.0,1580428800,49.05,0.0
Algeria,28.0339,1.6596,2020-02-01,Algeria,0,0.0,0.0,0.0,1580515200,52.5,0.0
Algeria,28.0339,1.6596,2020-02-02,Algeria,0,0.0,0.0,0.0,1580601600,55.95,0.0
Algeria,28.0339,1.6596,2020-02-03,Algeria,0,0.0,0.0,0.0,1580688000,59.400000000000006,0.0
Algeria,28.0339,1.6596,2020-02-04,Algeria,0,0.0,0.0,0.0,1580774400,62.85,0.0
Algeria,28.0339,1.6596,2020-02-05,Algeria,0,0.0,0.0,0.0,1580860800,66.30000000000001,0.0
Algeria,28.0339,1.6596,2020-02-06,Algeria,0,0.0,0.0,0.0,1580947200,69.75,0.0
Algeria,28.0339,1.6596,2020-02-07,Algeria,0,0.0,0.0,0.0,1581033600,73.2,0.0
Algeria,28.0339,1.6596,2020-02-08,Algeria,0,0.0,0.0,0.0,1581120000,76.65,0.0
Algeria,28.0339,1.6596,2020-02-09,Algeria,0,0.0,0.0,0.0,1581206400,80.1,0.0
Algeria,28.0339,1.6596,2020-02-10,Algeria,0,0.0,0.0,0.0,1581292800,83.55,0.0
Algeria,28.0339,1.6596,2020-02-11,Algeria,0,0.0,0.0,0.0,1581379200,87.0,0.0
Algeria,28.0339,1.6596,2020-02-12,Algeria,0,0.0,0.0,0.0,1581465600,90.45,0.0
Algeria,28.0339,1.6596,2020-02-13,Algeria,0,0.0,0.0,0.0,1581552000,93.9,0.0
Algeria,28.0339,1.6596,2020-02-14,Algeria,0,0.0,0.0,0.0,1581638400,97.35000000000001,0.0
Algeria,28.0339,1.6596,2020-02-15,Algeria,0,0.0,0.0,0.0,1581724800,100.80000000000001,0.0
Algeria,28.0339,1.6596,2020-02-16,Algeria,0,0.0,0.0,0.0,1581811200,104.25,0.0
Algeria,28.0339,1.6596,2020-02-17,Algeria,0,0.0,0.0,0.0,1581897600,107.7,0.0
Algeria,28.0339,1.6596,2020-02-18,Algeria,0,0.0,0.0,0.0,1581984000,111.15,0.0
Algeria,28.0339,1.6596,2020-02-19,Algeria,0,0.0,0.0,0.0,1582070400,114.60000000000001,0.0
Algeria,28.0339,1.6596,2020-02-20,Algeria,0,0.0,0.0,0.0,1582156800,118.05000000000001,0.0
Algeria,28.0339,1.6596,2020-02-21,Algeria,0,0.0,0.0,0.0,1582243200,121.5,0.0
Algeria,28.0339,1.6596,2020-02-22,Algeria,0,0.0,0.0,0.0,1582329600,124.95,0.0
Algeria,28.0339,1.6596,2020-02-23,Algeria,0,0.0,0.0,0.0,1582416000,128.4,0.0
Algeria,28.0339,1.6596,2020-02-24,Algeria,0,0.0,0.0,0.0,1582502400,131.85000000000002,0.0
Algeria,28.0339,1.6596,2020-02-25,Algeria,0,1.0,0.0,0.0,1582588800,135.3,0.0
Algeria,28.0339,1.6596,2020-02-26,Algeria,0,0.0,0.0,0.0,1582675200,138.75,0.0
Algeria,28.0339,1.6596,2020-02-27,Algeria,0,0.0,0.0,0.0,1582761600,142.2,0.0
Algeria,28.0339,1.6596,2020-02-28,Algeria,0,0.0,0.0,0.0,1582848000,145.65,0.0
Algeria,28.0339,1.6596,2020-02-29,Algeria,0,0.0,0.0,0.0,1582934400,149.1,0.0
Algeria,28.0339,1.6596,2020-03-01,Algeria,0,0.0,0.0,0.0,1583020800,152.55,0.0
Algeria,28.0339,1.6596,2020-03-02,Algeria,0,2.0,0.0,0.0,1583107200,156.0,0.0
Algeria,28.0339,1.6596,2020-03-03,Algeria,0,2.0,0.0,0.0,1583193600,159.45000000000002,0.0
Algeria,28.0339,1.6596,2020-03-04,Algeria,0,7.0,0.0,0.0,1583280000,162.9,0.0
Algeria,28.0339,1.6596,2020-03-05,Algeria,0,0.0,0.0,0.0,1583366400,166.35,0.0
Algeria,28.0339,1.6596,2020-03-06,Algeria,0,5.0,0.0,0.0,1583452800,169.8,0.0
Algeria,28.0339,1.6596,2020-03-07,Algeria,0,0.0,0.0,0.0,1583539200,173.25,0.0
Algeria,28.0339,1.6596,2020-03-08,Algeria,0,2.0,0.0,0.0,1583625600,176.70000000000002,0.0
Algeria,28.0339,1.6596,2020-03-09,Algeria,0,1.0,0.0,0.0,1583712000,180.15,0.0
Algeria,28.0339,1.6596,2020-03-10,Algeria,0,0.0,0.0,0.0,1583798400,183.60000000000002,0.0
Algeria,28.0339,1.6596,2020-03-11,Algeria,0,0.0,0.0,0.0,1583884800,187.05,0.0
Algeria,28.0339,1.6596,2020-03-12,Algeria,0,4.0,1.0,8.0,1583971200,190.5,0.25
Algeria,28.0339,1.6596,2020-03-13,Algeria,0,2.0,1.0,0.0,1584057600,193.95000000000002,0.5
Algeria,28.0339,1.6596,2020-03-14,Algeria,0,11.0,1.0,4.0,1584144000,197.4,0.09090909090909091
Algeria,28.0339,1.6596,2020-03-15,Algeria,0,11.0,1.0,0.0,1584230400,200.85000000000002,0.09090909090909091
Algeria,28.0339,1.6596,2020-03-16,Algeria,0,6.0,0.0,0.0,1584316800,204.3,0.0
Algeria,28.0339,1.6596,2020-03-17,Algeria,0,6.0,0.0,0.0,1584403200,207.75,0.0
Algeria,28.0339,1.6596,2020-03-18,Algeria,0,14.0,3.0,0.0,1584489600,211.20000000000002,0.21428571428571427
Algeria,28.0339,1.6596,2020-03-19,Algeria,0,13.0,2.0,20.0,1584576000,214.65,0.15384615384615385
Algeria,28.0339,1.6596,2020-03-20,Algeria,0,3.0,2.0,0.0,1584662400,218.10000000000002,0.6666666666666666
Algeria,28.0339,1.6596,2020-03-21,Algeria,0,49.0,4.0,0.0,1584748800,221.55,0.08163265306122448
Algeria,28.0339,1.6596,2020-03-22,Algeria,0,62.0,2.0,33.0,1584835200,225.0,0.03225806451612903
Algeria,28.0339,1.6596,2020-03-23,Algeria,0,29.0,0.0,0.0,1584921600,228.45000000000002,0.0
Algeria,28.0339,1.6596,2020-03-24,Algeria,0,34.0,2.0,-41.0,1585008000,231.9,0.058823529411764705
Algeria,28.0339,1.6596,2020-03-25,Algeria,0,38.0,2.0,41.0,1585094400,235.35000000000002,0.05263157894736842
Algeria,28.0339,1.6596,2020-03-26,Algeria,0,65.0,4.0,-36.0,1585180800,238.8,0.06153846153846154
Algeria,28.0339,1.6596,2020-03-27,Algeria,0,42.0,1.0,0.0,1585267200,242.25,0.023809523809523808
Algeria,28.0339,1.6596,2020-03-28,Algeria,0,45.0,3.0,2.0,1585353600,245.70000000000002,0.06666666666666667
Algeria,28.0339,1.6596,2020-03-29,Algeria,0,57.0,2.0,0.0,1585440000,249.15,0.03508771929824561
Algeria,28.0339,1.6596,2020-03-30,Algeria,0,73.0,4.0,6.0,1585526400,252.60000000000002,0.0547945205479452
Algeria,28.0339,1.6596,2020-03-31,Algeria,0,132.0,9.0,9.0,1585612800,256.05,0.06818181818181818
Algeria,28.0339,1.6596,2020-04-01,Algeria,0,131.0,14.0,15.0,1585699200,259.5,0.10687022900763359
Algeria,28.0339,1.6596,2020-04-02,Algeria,0,139.0,28.0,0.0,1585785600,262.95000000000005,0.2014388489208633
Algeria,28.0339,1.6596,2020-04-03,Algeria,0,185.0,19.0,1.0,1585872000,266.4,0.10270270270270271
Algeria,28.0339,1.6596,2020-04-04,Algeria,0,80.0,25.0,28.0,1585958400,269.85,0.3125
Algeria,28.0339,1.6596,2020-04-05,Algeria,0,69.0,22.0,0.0,1586044800,273.3,0.3188405797101449
Algeria,28.0339,1.6596,2020-04-06,Algeria,0,103.0,21.0,0.0,1586131200,276.75,0.20388349514563106
Algeria,28.0339,1.6596,2020-04-07,Algeria,0,45.0,20.0,23.0,1586217600,280.2,0.4444444444444444
Andorra,42.5063,1.5218,2020-01-22,Andorra,0,0.0,0.0,0.0,1579651200,18.0,0.0
Andorra,42.5063,1.5218,2020-01-23,Andorra,0,0.0,0.0,0.0,1579737600,21.45,0.0
Andorra,42.5063,1.5218,2020-01-24,Andorra,0,0.0,0.0,0.0,1579824000,24.9,0.0
Andorra,42.5063,1.5218,2020-01-25,Andorra,0,0.0,0.0,0.0,1579910400,28.35,0.0
Andorra,42.5063,1.5218,2020-01-26,Andorra,0,0.0,0.0,0.0,1579996800,31.8,0.0
Andorra,42.5063,1.5218,2020-01-27,Andorra,0,0.0,0.0,0.0,1580083200,35.25,0.0
Andorra,42.5063,1.5218,2020-01-28,Andorra,0,0.0,0.0,0.0,1580169600,38.7,0.0
Andorra,42.5063,1.5218,2020-01-29,Andorra,0,0.0,0.0,0.0,1580256000,42.150000000000006,0.0
Andorra,42.5063,1.5218,2020-01-30,Andorra,0,0.0,0.0,0.0,1580342400,45.6,0.0
Andorra,42.5063,1.5218,2020-01-31,Andorra,0,0.0,0.0,0.0,1580428800,49.05,0.0
Andorra,42.5063,1.5218,2020-02-01,Andorra,0,0.0,0.0,0.0,1580515200,52.5,0.0
Andorra,42.5063,1.5218,2020-02-02,Andorra,0,0.0,0.0,0.0,1580601600,55.95,0.0
Andorra,42.5063,1.5218,2020-02-03,Andorra,0,0.0,0.0,0.0,1580688000,59.400000000000006,0.0
Andorra,42.5063,1.5218,2020-02-04,Andorra,0,0.0,0.0,0.0,1580774400,62.85,0.0
Andorra,42.5063,1.5218,2020-02-05,Andorra,0,0.0,0.0,0.0,1580860800,66.30000000000001,0.0
Andorra,42.5063,1.5218,2020-02-06,Andorra,0,0.0,0.0,0.0,1580947200,69.75,0.0
Andorra,42.5063,1.5218,2020-02-07,Andorra,0,0.0,0.0,0.0,1581033600,73.2,0.0
Andorra,42.5063,1.5218,2020-02-08,Andorra,0,0.0,0.0,0.0,1581120000,76.65,0.0
Andorra,42.5063,1.5218,2020-02-09,Andorra,0,0.0,0.0,0.0,1581206400,80.1,0.0
