port_id,port_name,latitude,longitude,year,units,percent_change,cp_domestic,cp_empty,cp_exports,cp_imports,cp_restow,cp_total,cp_transhipment,cu_empty,cu_exports,cu_imports,cu_total,db_domestic,db_exports,db_foreign,db_imports,db_total,tt_domestic,tt_exports,tt_foreign,tt_imports,tt_total,vc_container,vc_dry_bulk,vc_dry_bulk_barge,vc_other_freight,vc_other_freight_barge
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Container TEUs,2.505991872,,,,,,,,,,,349421.66,,,,,,,,,,,,,,,
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Short Tons,0,,,,,,,,,,,,,61075.0,,,,,,,,,,,,,
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Short Tons,-1.379029282,,,,,,,,,,,,,,,,,,,,,3252349.0,,,,,
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Short Tons,-10.38798822,,,,,,,,,,,,,,,,,2109965.0,,,,,,,,,
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Short Tons,-66.69281608,,,,,,,,,,,,30994.0,,,,,,,,,,,,,,
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Short Tons,13.878561,,,,,,,,,,,,,,,,,,,,1070471.0,,,,,,
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Short Tons,152.678361,,,,,,,,,,,,,,193021.0,,,,,,,,,,,,
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Short Tons,"2,105.92",,,,,,,,,,,,,,,,,,71913.0,,,,,,,,
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Short Tons,21.10877998,,,,,,,,,,,,,,,,,,,1142384.0,,,,,,,
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Short Tons,32.20514031,,,,,,,,,,,,,,,,224015.0,,,,,,,,,,
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Short Tons,72.72810577,,,,,,,,,,,,,,,131947.0,,,,,,,,,,,
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Vessel Calls,-29.98296423,,,,,,,,,,,,,,,,,,,,,,,,411.0,,
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Vessel Calls,-4.265402844,,,,,,,,,,,,,,,,,,,,,,101.0,,,,
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Vessel Calls,19.31818182,,,,,,,,,,,,,,,,,,,,,,,,,,52.5
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Vessel Calls,2.713178295,,,,,,,,,,,,,,,,,,,,,,,,,132.5,
4820,Port of Anchorage,61.23555556,-149.8877503,2018,Vessel Calls,37.5,,,,,,,,,,,,,,,,,,,,,,,5.5,,,
